YOL040C,ess
YOL069W,ess
YOL094C,ess
YOL120C,ess
YOL123W,ess
YOL127W,ess
YOL133W,ess
YOL144W,ess
YOL149W,ess
YOR057W,ess
YOR074C,ess
YOR077W,ess
YOR095C,ess
YOR098C,ess
YOR116C,ess
YOR119C,ess
YOR151C,ess
YOR160W,ess
YOR168W,ess
YOR176W,ess
YOR204W,ess
YOR210W,ess
YOR224C,ess
YOR244W,ess
YOR249C,ess
YOR254C,ess
YOR259C,ess
YOR261C,ess
YOR272W,ess
YOR281C,ess
YOR294W,ess
YOR326W,ess
YOR341W,ess
YOR362C,ess
YOR372C,ess
YOR373W,ess
YPL076W,ess
YPL082C,ess
YPL094C,ess
YPL117C,ess
YPL122C,ess
YPL124W,ess
YPL126W,ess
YPL128C,ess
YPL160W,ess
YPL175W,ess
YPL190C,ess
YPL204W,ess
YPL210C,ess
YPL235W,ess
YPL242C,ess
YPL255W,ess
YPR034W,ess
YPR048W,ess
YPR056W,ess
YPR082C,ess
YPR103W,ess
YPR107C,ess
YPR110C,ess
YPR162C,ess
YPR168W,ess
YPR176C,ess
YPR181C,ess
YPR183W,ess
YHR088W,ess
YDR041W,ess
YOL077C,ess
YDR303C,ess
YHR074W,ess
YNL258C,ess
YMR049C,ess
YDR361C,ess
YDL015C,ess
YMR288W,ess
YKL052C,ess
YNL132W,ess
YER126C,ess
YER082C,ess
YGL099W,ess
YER038C,ess
YNL038W,ess
YDL060W,ess
YKR081C,ess
YDL148C,ess
YLR186W,ess
YGR156W,ess
YHR070W,ess
YNL163C,ess
YER147C,ess
YLR009W,ess
YNR053C,ess
YDR434W,ess
YHR188C,ess
YDL166C,ess
YLR033W,ess
YER006W,ess
YDR060W,ess
YGL111W,ess
YNL110C,ess
YKL018W,ess
YOR206W,ess
YPL012W,ess
YPR133C,ess
YLR002C,ess
YGR103W,ess
YML127W,ess
YNL306W,ess
YPR105C,ess
YKR083C,ess
YGR179C,ess
YIL003W,ess
YKR071C,ess
YLR010C,ess
YKL059C,ess
YNL207W,ess
YOR056C,ess
YBR038W,ess
YBR102C,ess
YBR110W,ess
YBR142W,ess
YBR143C,ess
YBR152W,ess
YBR153W,ess
YBR154C,ess
YBR155W,ess
YBR167C,ess
YDL004W,ess
YDL031W,ess
YDL058W,ess
YDL092W,ess
YDR468C,ess
YDR487C,ess
YDR498C,ess
YDR499W,ess
YFL002C,ess
YFL005W,ess
YFL017W-A,ess
YFL029C,ess
YFL034C-B,ess
YFR002W,ess
YIL051C,ess
YIL115C,ess
YIL129C,ess
YIR015W,ess
YJL156C,ess
YKL141W,ess
YKL182W,ess
YNL103W,ess
YNR011C,ess
YOR103C,ess
YOR336W,ess
YPL217C,ess
YPR086W,ess
YPR104C,ess
YDL209C,ess
YNL245C,ess
YGR278W,ess
YGL128C,ess
YLR323C,ess
YLR106C,ess
YNL124W,ess
YGL247W,ess
YIL104C,ess
YPR094W,ess
YKL078W,ess
YMR211W,ess
YPL233W,ess
YIR010W,ess
YML093W,ess
YDR449C,ess
YLR222C,ess
YDR398W,ess
YDR324C,ess
YJL109C,ess
YKL099C,ess
YMR093W,ess
YHR196W,ess
YJL069C,ess
YPR144C,ess
YGR280C,ess
YBL004W,ess
YDR201W,ess
YDR164C,ess
YDR166C,ess
YDR168W,ess
YDR170C,ess
YDR172W,ess
YDR177W,ess
YDR188W,ess
YDR190C,ess
YDR212W,ess
YDR236C,ess
YDR238C,ess
YDR243C,ess
YDR302W,ess
YDR311W,ess
YDR325W,ess
YDR331W,ess
YDR362C,ess
YDR390C,ess
YDR394W,ess
YDR397C,ess
YDR404C,ess
YDR407C,ess
YDR416W,ess
YDR429C,ess
YDR454C,ess
YDR464W,ess
YDR473C,ess
YDR478W,ess
YDR510W,ess
YEL026W,ess
YEL032W,ess
YEL035C,ess
YER008C,ess
YER013W,ess
YER018C,ess
YER022W,ess
YER025W,ess
YER043C,ess
YER094C,ess
YER104W,ess
YER112W,ess
YER125W,ess
YER136W,ess
YER148W,ess
YER159C,ess
YER165W,ess
YER171W,ess
YFL009W,ess
YFL022C,ess
YFL037W,ess
YFL039C,ess
YFL045C,ess
YFR004W,ess
YFR027W,ess
YFR029W,ess
YFR031C,ess
YFR050C,ess
YFR052W,ess
YGL001C,ess
YGL008C,ess
YGL011C,ess
YGL018C,ess
YGL030W,ess
YGL040C,ess
YGL044C,ess
YGL048C,ess
YGL055W,ess
YGL065C,ess
YGL073W,ess
YGL091C,ess
YGL093W,ess
YGL103W,ess
YGL112C,ess
YGL116W,ess
YGL122C,ess
YGL137W,ess
YGL142C,ess
YGL145W,ess
YGL155W,ess
YGL171W,ess
YGL207W,ess
YGL225W,ess
YGL238W,ess
YGR005C,ess
YGR009C,ess
YGR029W,ess
YGR048W,ess
YGR065C,ess
YGR074W,ess
YGR075C,ess
YGR082W,ess
YGR083C,ess
YGR098C,ess
YGR116W,ess
YGR119C,ess
YGR147C,ess
YGR172C,ess
YGR185C,ess
YGR211W,ess
YGR246C,ess
YGR267C,ess
YGR274C,ess
YHR005C-A,ess
YHR007C,ess
YHR019C,ess
YHR024C,ess
YHR062C,ess
YHR065C,ess
YHR068W,ess
YHR072W,ess
YHR118C,ess
YHR143W-A,ess
YHR148W,ess
YHR164C,ess
YHR170W,ess
YHR172W,ess
YHR190W,ess
YIL022W,ess
YIL031W,ess
YIL061C,ess
YIL106W,ess
YIL109C,ess
YIL118W,ess
YIL126W,ess
YIL143C,ess
YIR008C,ess
YIR012W,ess
YIR022W,ess
YJL001W,ess
YJL025W,ess
YJL031C,ess
YJL035C,ess
YJL039C,ess
YJL054W,ess
YJL061W,ess
YJL074C,ess
YJL081C,ess
YJL085W,ess
YJL090C,ess
YJL111W,ess
YJL143W,ess
YJL167W,ess
YJL173C,ess
YJL174W,ess
YJR002W,ess
YJR007W,ess
YJR016C,ess
YJR022W,ess
YJR046W,ess
YJR064W,ess
YJR068W,ess
YJR123W,ess
YKL006C-A,ess
YKL012W,ess
YKL022C,ess
YKL028W,ess
YKL058W,ess
YKL060C,ess
YKL089W,ess
YKL095W,ess
YKL112W,ess
YKL145W,ess
YKL152C,ess
YKL173W,ess
YKL186C,ess
YKL189W,ess
YKL193C,ess
YKL203C,ess
YKR004C,ess
YKR008W,ess
YKR062W,ess
YKR086W,ess
YLL003W,ess
YLL004W,ess
YLL008W,ess
YLL011W,ess
YLL018C,ess
YLL031C,ess
YLL036C,ess
YLR005W,ess
YLR026C,ess
YLR029C,ess
YLR045C,ess
YLR060W,ess
YLR066W,ess
YLR071C,ess
YLR078C,ess
YLR088W,ess
YLR100W,ess
YLR103C,ess
YLR115W,ess
YLR117C,ess
YLR127C,ess
YLR141W,ess
YLR147C,ess
YLR153C,ess
YLR166C,ess
YLR175W,ess
YLR195C,ess
YLR197W,ess
YLR215C,ess
YLR223C,ess
YLR229C,ess
YLR249W,ess
YLR409C,ess
YPR169W,ess
YDR052C,ess
YDR064W,ess
YLR007W,ess
YOL034W,ess
YJR013W,ess
YDR081C,ess
YDR087C,ess
YDR091C,ess
YDR113C,ess
YDR118W,ess
YDR167W,ess
YDR180W,ess
YDR182W,ess
YDR189W,ess
YDR208W,ess
YDR211W,ess
YDR224C,ess
YDR228C,ess
YDR232W,ess
YDR235W,ess
YDR240C,ess
YDR246W,ess
YDR280W,ess
YDR292C,ess
YDR299W,ess
YDR301W,ess
YDR308C,ess
YDR328C,ess
YDR353W,ess
YDR356W,ess
YDR373W,ess
YDR376W,ess
YDR381W,ess
YDR427W,ess
YDR460W,ess
YDR472W,ess
YEL002C,ess
YEL019C,ess
YEL034W,ess
YEL055C,ess
YEL058W,ess
YER003C,ess
YER009W,ess
YER012W,ess
YER021W,ess
YER023W,ess
YER127W,ess
YER133W,ess
YER146W,ess
YER157W,ess
YER168C,ess
YER172C,ess
YFL008W,ess
YFL017C,ess
YFL024C,ess
YFL038C,ess
YFR005C,ess
YFR028C,ess
YFR037C,ess
YFR051C,ess
YGL061C,ess
YGL075C,ess
YGL092W,ess
YGL097W,ess
YGL120C,ess
YGL123W,ess
YGL130W,ess
YGL150C,ess
YGL169W,ess
YGL172W,ess
YGL201C,ess
YGR013W,ess
YGR030C,ess
YGR047C,ess
YGR091W,ess
YGR094W,ess
YGR099W,ess
YGR113W,ess
YGR120C,ess
YGR140W,ess
YGR158C,ess
YGR186W,ess
YGR195W,ess
YGR216C,ess
YGR218W,ess
YGR245C,ess
YGR253C,ess
YHR042W,ess
YHR058C,ess
YHR069C,ess
YHR101C,ess
YHR107C,ess
YIL004C,ess
YIL021W,ess
YIL026C,ess
YIL046W,ess
YIL048W,ess
YIL063C,ess
YIL068C,ess
YIL075C,ess
YIL078W,ess
YIL142W,ess
YIL147C,ess
YIL150C,ess
YIR006C,ess
YIR011C,ess
YJL002C,ess
YJL005W,ess
YJL008C,ess
YJL014W,ess
YJL026W,ess
YJL033W,ess
YJL034W,ess
YJL041W,ess
YJL050W,ess
YJL076W,ess
YJL087C,ess
YJL125C,ess
YJL194W,ess
YJL203W,ess
YJR006W,ess
YJR017C,ess
YJR042W,ess
YJR045C,ess
YJR057W,ess
YJR065C,ess
YJR067C,ess
YJR076C,ess
YJR093C,ess
YJR112W,ess
YKL004W,ess
YKL013C,ess
YKL019W,ess
YKL021C,ess
YKL024C,ess
YKL035W,ess
YKL042W,ess
YKL045W,ess
YKL049C,ess
YKL104C,ess
YKL108W,ess
YKL122C,ess
YKL125W,ess
YKL144C,ess
YKL154W,ess
YKL165C,ess
YKL172W,ess
YKL180W,ess
YKL192C,ess
YKL196C,ess
YKL210W,ess
YKR002W,ess
YKR025W,ess
YKR037C,ess
YKR063C,ess
YKR068C,ess
YLL035W,ess
YLL050C,ess
YLR075W,ess
YLR086W,ess
YLR105C,ess
YLR116W,ess
YLR129W,ess
YLR163C,ess
YLR167W,ess
YLR196W,ess
YLR208W,ess
YLR212C,ess
YLR272C,ess
YLR274W,ess
YLR276C,ess
YLR291C,ess
YLR298C,ess
YLR310C,ess
YLR314C,ess
YLR321C,ess
