hits_count,reads_count,hits_count_pro,ratio_hits_prom,orf_len,insertion_index,NI,NI_ratio,HFI_normalized,orf,label
0.02256471762264087,-0.21911418066070107,3,0.75,0.03035326166655193,0.011653313911143482,0.2389331190195143,1.2246621621621618,397,YBL045C,non_ess
2.6843037367208193,3.412107846289365,6,0.6428571428571429,-0.8830707546867129,0.16847826086956522,3.4142289174204845,0.7394540942928038,50,YBL044W,non_ess
-0.035299174096884746,0.27974379748259875,2,0.4814814814814815,-0.514974509290621,0.019404915912031046,0.4058919956473209,0.537864077669903,96,YBL043W,non_ess
1.4112981188912557,0.9526220005596077,4,0.7631578947368421,0.5266015332375794,0.020844189682126108,0.4211635892426545,1.3487179487179486,194,YBL042C,non_ess
-0.7875297664507178,-0.4250381134989237,0,0.7173913043478259,-0.558600730967195,0.0027586206896551718,0.0537510227936879,3.3371040723981897,384,YBL041W,ess
-0.6718019830116665,-0.4395397989100661,0,0.8235294117647058,-0.5304254628010743,0.005291005291005291,0.1042768959435626,2.3013698630136985,356,YBL040C,ess
0.5433397430983714,0.018713460082034877,0,0.375,0.36300320195042746,0.014376078205865441,0.276288642795163,0.8009569377990431,694,YBL039C,non_ess
0.311884176220269,0.22463739292025747,1,0.5,-0.5831404806602677,0.03008595988538682,0.5803520261972984,0.6445672191528545,467,YBL038W,non_ess
1.816345360927935,0.3116475053871121,3,0.7142857142857143,1.5790841311849233,0.015274618134546638,0.3285315783772073,1.2696952271420356,507,YBL037W,non_ess
-0.44034641613356407,-0.3206259785386981,13,0.875,-0.514974509290621,0.01034928848641656,0.1971178434970968,2.802914110429448,145,YBL036C,non_ess
-0.4982103078530897,-0.36413103477212544,0,1.1538461538461535,0.7065596976534465,0.0033065658951346244,0.0891655708613668,5.2405372405372415,448,YBL035C,ess
-0.2667547409749872,-0.13500440527607493,1,0.5333333333333333,2.9096838923204253,0.002422373926447919,0.059342962970664034,3.6030927835051547,2089,YBL034C,ess
-0.2667547409749872,-0.236516203154072,0,0.8571428571428571,-0.27503029006946494,0.010607521697203472,0.2644156500734943,2.0924327069578466,189,YBL033C,non_ess
-0.32461863269451285,-0.36413103477212544,2,0.75,-0.17687129129717383,0.008733624454148471,0.2434689343445951,2.303030303030303,163,YBL032W,non_ess
-0.5560741995726153,-0.4221377764166952,3,0.7272727272727273,-0.294116762052966,0.005905511811023622,0.18635789630069827,6.648745519713263,181,YBL031W,non_ess
-0.6139380912921409,-0.3525296864432115,0,0.92,-0.3486495391486833,0.005230125523012552,0.16504499881582066,4.331182795698925,149,YBL030C,ess
1.2955703354522043,1.0715358209309758,0,1.6,-0.19050448557110314,0.0336283185840708,1.1020990979436536,0.4924174843889385,299,YBL029W,non_ess
-0.7296658747311922,-0.3235263156209266,7,1.0,-0.9266969763632867,0.009375,0.3167857142857143,1.1797752808988764,161,YBL028C,non_ess
-0.903257549889769,-0.45694182140343703,0,0.7647058823529411,-0.3513761780034692,0.0,0.0,0.0,953,YBL027W,non_ess
-0.903257549889769,-0.45694182140343703,0,1.25,-0.840353412628401,0.0,0.0,0.0,415,YBL026W,ess
-0.8453936581702434,-0.42793845058115215,0,1.7142857142857142,-0.820358061026638,0.0022883295194508014,0.08085023066851038,3.1694915254237284,389,YBL025W,non_ess
0.19615639278121771,-0.08279833779596217,5,0.6,0.6493002817029433,0.009250243427458615,0.3234782095541589,1.0912096996417748,315,YBL024W,non_ess
-0.5560741995726153,-0.4134367651700097,0,0.16666666666666666,1.1510018309835426,0.0023023791250959325,0.0829373873601973,5.506986027944111,651,YBL023C,ess
